timestamp,price_tmp,price_fir,date
1726909200,161.86,162.19,09-21:1800
1726912800,163.01,162.75,09-21:1900
1726916400,162.83,162.92,09-21:2000
1726920000,162.47,162.83,09-21:2100
1726923600,142.77,142.77,09-21:2200
1726927200,142.76,142.76,09-21:2300
1726930800,142.94,142.94,09-22:0000
1726934400,137.35,137.35,09-22:0100
1726938000,115.03,115.03,09-22:0200
1726941600,111.72,111.72,09-22:0300
1726945200,111.72,111.72,09-22:0400
1726948800,111.72,111.72,09-22:0500
1726952400,111.72,111.72,09-22:0600
1726956000,113.26,113.26,09-22:0700
1726959600,140.39,140.39,09-22:0800
1726963200,143.63,143.63,09-22:0900
1726966800,143.63,143.63,09-22:1000
1726970400,143.63,143.63,09-22:1100
1726974000,144.36,144.36,09-22:1200
1726977600,144.35,144.35,09-22:1300
1726981200,151.56,151.56,09-22:1400
1726984800,144.38,144.38,09-22:1500
1726988400,152.29,152.29,09-22:1600
1726992000,144.38,144.38,09-22:1700
1726995600,158.47,158.25,09-22:1800
1726999200,160.67,159.94,09-22:1900
1727002800,159.48,159.65,09-22:2000
1727006400,158.41,158.25,09-22:2100
1727010000,143.63,143.63,09-22:2200
1727013600,142.04,142.04,09-22:2300
1727017200,138.97,138.97,09-23:0000
1727020800,131.98,131.98,09-23:0100
1727024400,106.57,106.57,09-23:0200
1727028000,106.57,106.57,09-23:0300
1727031600,106.57,106.57,09-23:0400
1727035200,106.57,106.57,09-23:0500
1727038800,106.57,106.57,09-23:0600
1727042400,106.57,106.57,09-23:0700
1727046000,141.99,141.99,09-23:0800
1727049600,142.65,142.65,09-23:0900
1727053200,147.22,147.22,09-23:1000
1727056800,147.67,147.67,09-23:1100
1727060400,147.58,147.58,09-23:1200
1727064000,147.6,147.6,09-23:1300
1727067600,153.67,153.67,09-23:1400
1727071200,163.31,163.31,09-23:1500
1727074800,155.37,155.37,09-23:1600
1727078400,156.79,159.72,09-23:1700
1727082000,156.67,159.72,09-23:1800
1727085600,157.19,159.89,09-23:1900
1727089200,157.94,160.06,09-23:2000
1727092800,157.11,158.6,09-23:2100
1727096400,157.08,158.12,09-23:2200
1727100000,147.39,147.39,09-23:2300
1727103600,142.65,142.65,09-24:0000
1727107200,107.11,107.11,09-24:0100
1727110800,107.12,107.12,09-24:0200
1727114400,105.88,105.88,09-24:0300
1727118000,105.54,105.54,09-24:0400
1727121600,105.68,105.68,09-24:0500
1727125200,106.74,106.74,09-24:0600
1727128800,107.14,107.14,09-24:0700
1727132400,107.11,107.11,09-24:0800
1727136000,158.18,160.89,09-24:0900
1727139600,149.38,149.38,09-24:1000
1727143200,152.33,152.33,09-24:1100
1727146800,149.34,149.34,09-24:1200
1727150400,146.78,146.78,09-24:1300
1727154000,149.31,149.31,09-24:1400
1727157600,158.61,159.87,09-24:1500
1727161200,159.74,161.72,09-24:1600
1727164800,159.73,161.02,09-24:1700
1727168400,160.78,161.02,09-24:1800
1727172000,159.55,159.27,09-24:1900
1727175600,159.55,159.27,09-24:2000
1727179200,159.8,159.43,09-24:2100
1727182800,139.96,139.96,09-24:2200
1727186400,138.4,138.4,09-24:2300
1727190000,107.09,107.09,09-25:0000
1727193600,107.05,107.05,09-25:0100
1727197200,107.43,107.43,09-25:0200
1727200800,106.43,106.43,09-25:0300
1727204400,106.2,106.2,09-25:0400
1727208000,106.17,106.17,09-25:0500
1727211600,106.4,106.4,09-25:0600
1727215200,107.44,107.44,09-25:0700
1727218800,209.73,209.73,09-25:0800
1727222400,131.78,131.78,09-25:0900
1727226000,144.32,144.32,09-25:1000
1727229600,144.58,144.58,09-25:1100
1727233200,157.46,158.78,09-25:1200
1727236800,157.94,158.78,09-25:1300
1727240400,157.94,158.78,09-25:1400
1727244000,158.76,159.62,09-25:1500
1727247600,158.32,159.62,09-25:1600
1727251200,158.33,159.62,09-25:1700
1727254800,160.44,164.39,09-25:1800
1727258400,161.84,164.39,09-25:1900
1727262000,157.67,158.15,09-25:2000
1727265600,157.8,158.2,09-25:2100
1727269200,157.94,158.45,09-25:2200
1727272800,158.45,158.45,09-25:2300
1727276400,107.4,107.4,09-26:0000
1727280000,106.93,106.93,09-26:0100
1727283600,106.94,106.94,09-26:0200
1727287200,106.53,106.53,09-26:0300
1727290800,105.24,105.24,09-26:0400
1727294400,106.42,106.42,09-26:0500
1727298000,106.86,106.86,09-26:0600
1727301600,106.95,106.95,09-26:0700
1727305200,156.6,156.6,09-26:0800
1727308800,156.46,156.46,09-26:0900
1727312400,156.47,156.47,09-26:1000
1727316000,156.47,156.47,09-26:1100
1727319600,146.71,146.71,09-26:1200
1727323200,146.49,146.49,09-26:1300
1727326800,146.71,146.71,09-26:1400
1727330400,146.7,146.7,09-26:1500
1727334000,144.25,144.25,09-26:1600
1727337600,144.25,144.25,09-26:1700
1727341200,237.58,240.92,09-26:1800
1727344800,161.85,164.09,09-26:1900
1727348400,144.27,144.27,09-26:2000
1727352000,144.27,144.27,09-26:2100
1727355600,160.67,161.8,09-26:2200
1727359200,139.19,139.19,09-26:2300
1727362800,106.95,106.95,09-27:0000
1727366400,106.69,106.69,09-27:0100
1727370000,106.7,106.7,09-27:0200
1727373600,106.7,106.7,09-27:0300
1727377200,106.34,106.34,09-27:0400
1727380800,106.57,106.57,09-27:0500
1727384400,106.72,106.72,09-27:0600
1727388000,131.93,131.93,09-27:0700
1727391600,160.39,161.72,09-27:0800
1727395200,160.31,160.51,09-27:0900
1727398800,158.55,160.08,09-27:1000
1727402400,152.82,152.82,09-27:1100
1727406000,149.09,149.09,09-27:1200
1727409600,144.06,144.06,09-27:1300
1727413200,152.2,152.2,09-27:1400
1727416800,149.68,149.68,09-27:1500
1727420400,158.77,161.27,09-27:1600
1727424000,158.89,161.27,09-27:1700
1727427600,158.89,161.27,09-27:1800
1727431200,158.69,161.08,09-27:1900
1727434800,159.07,161.33,09-27:2000
1727438400,159.48,161.33,09-27:2100
1727442000,157.82,159.15,09-27:2200
1727445600,155.94,156.69,09-27:2300
1727449200,156.69,156.69,09-28:0000
1727452800,114.2,114.2,09-28:0100
1727456400,107.21,107.21,09-28:0200
1727460000,107.22,107.22,09-28:0300
1727463600,106.77,106.77,09-28:0400
1727467200,106.32,106.32,09-28:0500
1727470800,107.02,107.02,09-28:0600
1727474400,107.22,107.22,09-28:0700
1727478000,107.21,107.21,09-28:0800
1727481600,107.18,107.18,09-28:0900
1727485200,132.33,132.33,09-28:1000
1727488800,140.72,140.72,09-28:1100
1727492400,139.97,139.97,09-28:1200
1727496000,139.77,139.77,09-28:1300
1727499600,141.74,141.74,09-28:1400
1727503200,152.33,152.33,09-28:1500
1727506800,146.93,146.93,09-28:1600
1727510400,146.93,146.93,09-28:1700
1727514000,162.33,162.3,09-28:1800
1727517600,161.54,162.1,09-28:1900
1727521200,159.87,159.84,09-28:2000
1727524800,159.84,159.84,09-28:2100
1727528400,141.38,141.38,09-28:2200
1727532000,134.21,134.21,09-28:2300
1727535600,107.19,107.19,09-29:0000
1727539200,106.35,106.35,09-29:0100
1727542800,92.55,92.55,09-29:0200
1727546400,92.55,92.55,09-29:0300
1727550000,92.55,92.55,09-29:0400
1727553600,92.33,92.33,09-29:0500
1727557200,92.55,92.55,09-29:0600
1727560800,92.55,92.55,09-29:0700
1727564400,104.13,104.13,09-29:0800
1727568000,105.27,105.27,09-29:0900
1727571600,107.71,107.71,09-29:1000
1727575200,107.71,107.71,09-29:1100
1727578800,107.65,107.65,09-29:1200
1727582400,107.65,107.65,09-29:1300
1727586000,107.65,107.65,09-29:1400
1727589600,107.65,107.65,09-29:1500
1727593200,116.06,116.06,09-29:1600
1727596800,116.06,116.06,09-29:1700
1727600400,145.61,145.61,09-29:1800
1727604000,161.0,162.07,09-29:1900
1727607600,161.86,162.29,09-29:2000
1727611200,142.05,142.05,09-29:2100
1727614800,116.2,116.2,09-29:2200
1727618400,107.71,107.71,09-29:2300
1727622000,107.71,107.71,09-30:0000
1727625600,107.11,107.11,09-30:0100
1727629200,92.82,92.82,09-30:0200
1727632800,92.5,92.5,09-30:0300
1727636400,92.21,92.21,09-30:0400
1727640000,92.41,92.41,09-30:0500
1727643600,92.73,92.73,09-30:0600
1727647200,106.4,106.4,09-30:0700
1727650800,106.9,106.9,09-30:0800
1727654400,142.73,142.73,09-30:0900
1727658000,142.76,142.76,09-30:1000
1727661600,145.72,145.72,09-30:1100
1727665200,145.7,145.7,09-30:1200
1727668800,142.75,142.75,09-30:1300
1727672400,149.89,149.89,09-30:1400
1727676000,149.89,149.89,09-30:1500
1727679600,149.89,149.89,09-30:1600
1727683200,149.89,149.89,09-30:1700
1727686800,162.5,162.77,09-30:1800
1727690400,162.67,162.77,09-30:1900
1727694000,142.76,142.76,09-30:2000
1727697600,142.5,142.5,09-30:2100
1727701200,139.3,139.3,09-30:2200
1727704800,141.64,141.64,09-30:2300
1727708400,121.75,121.75,10-01:0000
1727712000,106.02,106.02,10-01:0100
1727715600,95.8,95.8,10-01:0200
1727719200,95.5,95.5,10-01:0300
1727722800,92.19,92.19,10-01:0400
1727726400,95.5,95.5,10-01:0500
1727730000,95.89,95.89,10-01:0600
1727733600,106.03,106.03,10-01:0700
1727737200,137.32,137.32,10-01:0800
1727740800,137.36,137.36,10-01:0900
1727744400,139.92,139.92,10-01:1000
1727748000,140.32,140.32,10-01:1100
1727751600,140.33,140.33,10-01:1200
1727755200,140.16,140.16,10-01:1300
1727758800,140.33,140.33,10-01:1400
1727762400,140.32,140.32,10-01:1500
1727766000,140.33,140.33,10-01:1600
1727769600,157.55,157.32,10-01:1700
1727773200,139.32,139.32,10-01:1800
1727776800,139.92,139.92,10-01:1900
1727780400,139.92,139.92,10-01:2000
1727784000,137.36,137.36,10-01:2100
1727787600,137.32,137.32,10-01:2200
1727791200,128.91,128.91,10-01:2300
1727794800,107.21,107.21,10-02:0000
1727798400,105.41,105.41,10-02:0100
1727802000,98.22,98.22,10-02:0200
1727805600,98.22,98.22,10-02:0300
1727809200,98.32,98.32,10-02:0400
1727812800,98.32,98.32,10-02:0500
1727816400,103.6,103.6,10-02:0600
1727820000,105.41,105.41,10-02:0700
1727823600,129.24,129.24,10-02:0800
1727827200,139.3,139.3,10-02:0900
1727830800,152.32,152.32,10-02:1000
1727834400,152.32,152.32,10-02:1100
1727838000,139.28,139.28,10-02:1200
1727841600,137.89,137.89,10-02:1300
1727845200,139.25,139.25,10-02:1400
1727848800,139.27,139.27,10-02:1500
1727852400,141.38,141.38,10-02:1600
1727856000,141.38,141.38,10-02:1700
1727859600,141.38,141.38,10-02:1800
1727863200,144.08,144.08,10-02:1900
1727866800,144.08,144.08,10-02:2000
1727870400,135.44,135.44,10-02:2100
1727874000,128.59,128.59,10-02:2200
1727877600,128.3,128.3,10-02:2300
1727881200,128.29,128.29,10-03:0000
1727884800,92.46,92.46,10-03:0100
1727888400,92.4,92.4,10-03:0200
1727892000,91.88,91.88,10-03:0300
1727895600,87.04,87.04,10-03:0400
1727899200,91.66,91.66,10-03:0500
1727902800,92.4,92.4,10-03:0600
1727906400,92.46,92.46,10-03:0700
1727910000,101.05,101.05,10-03:0800
1727913600,123.06,123.06,10-03:0900
1727917200,137.43,137.43,10-03:1000
1727920800,140.72,140.72,10-03:1100
1727924400,140.08,140.08,10-03:1200
1727928000,135.61,135.61,10-03:1300
1727931600,135.6,135.6,10-03:1400
1727935200,135.61,135.61,10-03:1500
1727938800,135.61,135.61,10-03:1600
1727942400,129.06,129.06,10-03:1700
1727946000,120.8,120.8,10-03:1800
1727949600,121.16,121.16,10-03:1900
1727953200,106.16,106.16,10-03:2000
1727956800,106.16,106.16,10-03:2100
1727960400,101.05,101.05,10-03:2200
1727964000,101.06,101.06,10-03:2300
1727967600,100.64,100.64,10-04:0000
1727971200,100.68,100.68,10-04:0100
1727974800,78.12,78.12,10-04:0200
1727978400,78.12,78.12,10-04:0300
1727982000,78.12,78.12,10-04:0400
1727985600,78.12,78.12,10-04:0500
1727989200,78.24,78.24,10-04:0600
1727992800,92.72,92.72,10-04:0700
1727996400,105.97,105.97,10-04:0800
1728000000,123.46,123.46,10-04:0900
1728003600,136.94,136.94,10-04:1000
1728007200,139.28,139.28,10-04:1100
1728010800,136.94,136.94,10-04:1200
1728014400,127.13,127.13,10-04:1300
1728018000,127.69,127.69,10-04:1400
1728021600,143.55,143.57,10-04:1500
1728025200,130.36,130.36,10-04:1600
1728028800,139.44,139.44,10-04:1700
1728032400,139.44,139.44,10-04:1800
1728036000,136.94,136.94,10-04:1900
1728039600,128.58,128.58,10-04:2000
1728043200,105.93,105.93,10-04:2100
1728046800,100.96,100.96,10-04:2200
1728050400,100.96,100.96,10-04:2300
1728054000,100.76,100.76,10-05:0000
1728057600,100.35,100.35,10-05:0100
1728061200,95.45,95.45,10-05:0200
1728064800,92.23,92.23,10-05:0300
1728068400,84.94,84.94,10-05:0400
1728072000,95.28,95.28,10-05:0500
1728075600,95.33,95.33,10-05:0600
1728079200,98.63,98.63,10-05:0700
1728082800,96.09,96.09,10-05:0800
1728086400,101.49,101.49,10-05:0900
1728090000,101.14,101.14,10-05:1000
1728093600,101.25,101.25,10-05:1100
1728097200,137.05,137.05,10-05:1200
1728100800,100.91,100.91,10-05:1300
1728104400,125.54,125.54,10-05:1400
1728108000,125.54,125.54,10-05:1500
1728111600,100.99,100.99,10-05:1600
1728115200,100.91,100.91,10-05:1700
1728118800,101.31,101.31,10-05:1800
1728122400,105.75,105.75,10-05:1900
1728126000,105.75,105.75,10-05:2000
1728129600,105.75,105.75,10-05:2100
1728133200,105.67,105.67,10-05:2200
1728136800,101.73,101.73,10-05:2300
1728140400,101.73,101.73,10-06:0000
1728144000,83.42,83.42,10-06:0100
1728147600,79.1,79.1,10-06:0200
1728151200,77.26,77.26,10-06:0300
1728154800,76.01,76.01,10-06:0400
1728158400,76.01,76.01,10-06:0500
1728162000,77.73,77.73,10-06:0600
1728165600,78.46,78.46,10-06:0700
1728169200,76.01,76.01,10-06:0800
1728172800,76.01,76.01,10-06:0900
1728176400,76.01,76.01,10-06:1000
1728180000,92.66,92.66,10-06:1100
1728183600,92.89,92.89,10-06:1200
1728187200,93.34,93.34,10-06:1300
1728190800,101.96,101.96,10-06:1400
1728194400,102.02,102.02,10-06:1500
1728198000,101.58,101.58,10-06:1600
1728201600,101.71,101.71,10-06:1700
1728205200,102.03,102.03,10-06:1800
1728208800,102.04,102.04,10-06:1900
1728212400,102.05,102.05,10-06:2000
1728216000,102.05,102.05,10-06:2100
1728219600,101.76,101.76,10-06:2200
1728223200,93.35,93.35,10-06:2300
1728226800,93.25,93.25,10-07:0000
1728230400,92.47,92.47,10-07:0100
1728234000,92.47,92.47,10-07:0200
1728237600,92.2,92.2,10-07:0300
1728241200,91.96,91.96,10-07:0400
1728244800,92.26,92.26,10-07:0500
1728248400,92.24,92.24,10-07:0600
1728252000,97.64,97.64,10-07:0700
1728255600,100.67,100.67,10-07:0800
1728259200,160.52,160.52,10-07:0900
1728262800,160.52,160.52,10-07:1000
1728266400,141.26,141.26,10-07:1100
1728270000,141.11,141.11,10-07:1200
1728273600,137.92,137.92,10-07:1300
1728277200,139.2,139.2,10-07:1400
1728280800,139.23,139.23,10-07:1500
1728284400,139.16,139.16,10-07:1600
1728288000,139.27,139.27,10-07:1700
1728291600,139.27,139.27,10-07:1800
1728295200,139.06,139.06,10-07:1900
1728298800,139.26,139.26,10-07:2000
1728302400,138.36,138.36,10-07:2100
1728306000,134.48,134.48,10-07:2200
1728309600,120.89,120.89,10-07:2300
1728313200,114.68,114.68,10-08:0000
1728316800,105.11,105.11,10-08:0100
1728320400,104.26,104.26,10-08:0200
1728324000,104.26,104.26,10-08:0300
1728327600,103.64,103.64,10-08:0400
1728331200,104.03,104.03,10-08:0500
1728334800,104.26,104.26,10-08:0600
1728338400,104.69,104.69,10-08:0700
1728342000,129.58,129.58,10-08:0800
1728345600,138.66,138.66,10-08:0900
1728349200,138.65,138.65,10-08:1000
1728352800,135.45,135.45,10-08:1100
1728356400,135.31,135.31,10-08:1200
1728360000,122.21,122.21,10-08:1300
1728363600,135.07,135.07,10-08:1400
1728367200,135.51,135.51,10-08:1500
1728370800,140.55,140.55,10-08:1600
1728374400,140.55,140.55,10-08:1700
1728378000,154.2,154.03,10-08:1800
1728381600,153.88,153.7,10-08:1900
1728385200,135.53,135.53,10-08:2000
1728388800,129.58,129.58,10-08:2100
1728392400,128.3,128.3,10-08:2200
1728396000,120.43,120.43,10-08:2300
1728399600,114.34,114.34,10-09:0000
1728403200,100.32,100.32,10-09:0100
1728406800,99.84,99.84,10-09:0200
1728410400,99.16,99.16,10-09:0300
1728414000,95.03,95.03,10-09:0400
1728417600,98.0,98.0,10-09:0500
1728421200,98.76,98.76,10-09:0600
1728424800,100.39,100.39,10-09:0700
1728428400,100.67,100.67,10-09:0800
1728432000,121.48,121.48,10-09:0900
1728435600,138.97,138.97,10-09:1000
1728439200,138.97,138.97,10-09:1100
1728442800,142.14,142.14,10-09:1200
1728446400,138.88,138.88,10-09:1300
1728450000,138.85,138.85,10-09:1400
1728453600,139.4,139.4,10-09:1500
1728457200,151.88,151.88,10-09:1600
1728460800,138.97,138.97,10-09:1700
1728464400,138.75,138.75,10-09:1800
1728468000,139.38,139.38,10-09:1900
1728471600,139.4,139.4,10-09:2000
1728475200,134.6,134.6,10-09:2100
1728478800,129.82,129.82,10-09:2200
1728482400,127.37,127.37,10-09:2300
1728486000,105.51,105.51,10-10:0000
1728489600,102.43,102.43,10-10:0100
1728493200,92.04,92.04,10-10:0200
1728496800,92.09,92.09,10-10:0300
1728500400,77.02,77.02,10-10:0400
1728504000,77.02,77.02,10-10:0500
1728507600,92.54,92.54,10-10:0600
1728511200,95.66,95.66,10-10:0700
1728514800,100.75,100.75,10-10:0800
1728518400,128.48,128.48,10-10:0900
1728522000,153.23,153.11,10-10:1000
1728525600,140.25,140.25,10-10:1100
1728529200,140.2,140.2,10-10:1200
1728532800,134.76,134.76,10-10:1300
1728536400,140.23,140.23,10-10:1400
1728540000,140.23,140.23,10-10:1500
1728543600,140.02,140.02,10-10:1600
1728547200,140.09,140.09,10-10:1700
1728550800,140.24,140.24,10-10:1800
1728554400,153.31,153.31,10-10:1900
1728558000,140.02,140.02,10-10:2000
1728561600,134.54,134.54,10-10:2100
1728565200,129.37,129.37,10-10:2200
1728568800,124.12,124.12,10-10:2300
1728572400,111.07,111.07,10-11:0000
1728576000,105.18,105.18,10-11:0100
1728579600,105.04,105.04,10-11:0200
1728583200,105.08,105.08,10-11:0300
1728586800,104.64,104.64,10-11:0400
1728590400,105.01,105.01,10-11:0500
1728594000,105.49,105.49,10-11:0600
1728597600,105.35,105.35,10-11:0700
1728601200,106.21,106.21,10-11:0800
1728604800,137.96,137.96,10-11:0900
1728608400,141.15,141.15,10-11:1000
1728612000,141.15,141.15,10-11:1100
1728615600,140.95,140.95,10-11:1200
1728619200,140.81,140.81,10-11:1300
1728622800,141.13,141.13,10-11:1400
1728626400,150.58,150.58,10-11:1500
1728630000,150.58,150.58,10-11:1600
1728633600,140.92,140.92,10-11:1700
1728637200,137.96,137.96,10-11:1800
1728640800,137.95,137.95,10-11:1900
1728644400,134.35,134.35,10-11:2000
1728648000,134.35,134.35,10-11:2100
1728651600,136.86,136.86,10-11:2200
1728655200,126.87,126.87,10-11:2300
1728658800,106.13,106.13,10-12:0000
1728748800,103.27,103.27,10-13:0100
1728752400,99.54,99.54,10-13:0200
1728756000,91.83,91.83,10-13:0300
1728759600,83.33,83.33,10-13:0400
1728763200,92.33,92.33,10-13:0500
1728766800,105.76,105.76,10-13:0600
1728770400,108.25,108.25,10-13:0700
1728774000,105.25,105.25,10-13:0800
1728777600,92.37,92.37,10-13:0900
1728781200,92.52,92.52,10-13:1000
1728784800,92.52,92.52,10-13:1100
1728788400,92.38,92.38,10-13:1200
1728792000,92.22,92.22,10-13:1300
1728795600,92.45,92.45,10-13:1400
1728799200,92.29,92.29,10-13:1500
1728802800,92.51,92.51,10-13:1600
1728806400,92.51,92.51,10-13:1700
1728810000,101.67,101.67,10-13:1800
1728813600,105.94,105.94,10-13:1900
1728817200,105.95,105.95,10-13:2000
1728820800,105.88,105.88,10-13:2100
1728824400,103.12,103.12,10-13:2200
1728828000,103.12,103.12,10-13:2300
1728831600,101.9,101.9,10-14:0000
1728835200,100.91,100.91,10-14:0100
1728838800,92.02,92.02,10-14:0200
1728842400,86.58,86.58,10-14:0300
1728846000,86.58,86.58,10-14:0400
1728849600,86.58,86.58,10-14:0500
1728853200,86.58,86.58,10-14:0600
1728856800,92.74,92.74,10-14:0700
1728860400,105.19,105.19,10-14:0800
1728864000,137.39,137.39,10-14:0900
1728867600,161.25,161.25,10-14:1000
1728871200,152.92,152.7,10-14:1100
1728874800,153.26,153.04,10-14:1200
1728878400,137.7,137.7,10-14:1300
1728882000,153.39,152.59,10-14:1400
1728885600,140.57,140.57,10-14:1500
1728889200,148.44,148.44,10-14:1600
1728892800,153.96,154.11,10-14:1700
1728896400,152.97,152.93,10-14:1800
1728900000,152.97,152.93,10-14:1900
1728903600,137.7,137.7,10-14:2000
1728907200,137.16,137.16,10-14:2100
1728910800,136.67,136.67,10-14:2200
1728914400,130.5,130.5,10-14:2300
1728918000,105.28,105.28,10-15:0000
1728921600,105.26,105.26,10-15:0100
1728925200,104.02,104.02,10-15:0200
1728928800,104.02,104.02,10-15:0300
1728932400,100.48,100.48,10-15:0400
1728936000,100.48,100.48,10-15:0500
1728939600,104.64,104.64,10-15:0600
1728943200,105.11,105.11,10-15:0700
1728946800,119.52,119.52,10-15:0800
1728950400,139.78,139.78,10-15:0900
1728954000,139.64,139.64,10-15:1000
1728957600,139.66,139.66,10-15:1100
1728961200,152.56,152.21,10-15:1200
1728964800,120.39,120.39,10-15:1300
1728968400,152.88,153.07,10-15:1400
1728972000,251.74,257.78,10-15:1500
1728975600,153.89,154.19,10-15:1600
1728979200,154.23,154.19,10-15:1700
1728982800,155.81,155.8,10-15:1800
1728986400,155.81,155.8,10-15:1900
1728990000,154.57,154.56,10-15:2000
1728993600,154.58,154.56,10-15:2100
1728997200,154.83,154.56,10-15:2200
1729000800,134.93,134.93,10-15:2300
1729004400,129.17,129.17,10-16:0000
1729008000,100.68,100.68,10-16:0100
1729011600,92.35,92.35,10-16:0200
1729015200,92.35,92.35,10-16:0300
1729018800,92.14,92.14,10-16:0400
1729022400,92.35,92.35,10-16:0500
1729026000,106.1,106.1,10-16:0600
1729029600,106.97,106.97,10-16:0700
1729033200,116.76,116.76,10-16:0800
1729036800,138.66,138.66,10-16:0900
1729040400,138.68,138.68,10-16:1000
1729044000,154.56,154.97,10-16:1100
1729047600,138.67,138.67,10-16:1200
1729051200,133.51,133.51,10-16:1300
1729054800,138.67,138.67,10-16:1400
1729058400,138.67,138.67,10-16:1500
1729062000,138.67,138.67,10-16:1600
1729065600,154.34,154.65,10-16:1700
1729069200,155.61,155.06,10-16:1800
1729072800,155.77,155.06,10-16:1900
1729076400,155.59,155.06,10-16:2000
1729080000,153.28,153.59,10-16:2100
1729083600,125.4,125.4,10-16:2200
1729087200,128.3,128.3,10-16:2300
1729090800,106.97,106.97,10-17:0000
1729094400,101.52,101.52,10-17:0100
1729098000,92.34,92.34,10-17:0200
1729101600,92.29,92.29,10-17:0300
1729105200,92.27,92.27,10-17:0400
1729108800,92.34,92.34,10-17:0500
1729112400,100.76,100.76,10-17:0600
1729116000,101.05,101.05,10-17:0700
1729119600,125.6,125.6,10-17:0800
1729123200,138.75,138.75,10-17:0900
1729126800,153.26,153.61,10-17:1000
1729130400,153.32,153.61,10-17:1100
1729134000,153.37,153.49,10-17:1200
1729137600,153.5,153.49,10-17:1300
1729141200,153.76,153.75,10-17:1400
1729144800,153.76,153.75,10-17:1500
1729148400,156.87,155.6,10-17:1600
1729152000,156.87,155.6,10-17:1700
1729155600,157.03,155.77,10-17:1800
1729159200,155.85,155.77,10-17:1900
1729162800,156.19,155.77,10-17:2000
1729166400,135.86,135.86,10-17:2100
1729170000,129.25,129.25,10-17:2200
1729173600,105.24,105.24,10-17:2300
1729177200,105.24,105.24,10-18:0000
1729180800,116.77,116.77,10-18:0100
1729184400,104.4,104.4,10-18:0200
1729188000,104.46,104.46,10-18:0300
1729191600,98.74,98.74,10-18:0400
1729195200,104.46,104.46,10-18:0500
1729198800,104.46,104.46,10-18:0600
1729202400,104.77,104.77,10-18:0700
1729206000,105.64,105.64,10-18:0800
1729209600,153.74,153.11,10-18:0900
1729213200,153.98,153.43,10-18:1000
1729216800,153.8,153.27,10-18:1100
1729220400,154.01,153.11,10-18:1200
1729224000,138.17,138.17,10-18:1300
1729227600,143.55,143.55,10-18:1400
1729231200,143.57,143.57,10-18:1500
1729234800,153.68,152.95,10-18:1600
1729238400,153.7,152.95,10-18:1700
1729242000,158.3,156.61,10-18:1800
1729245600,157.27,156.83,10-18:1900
1729249200,156.46,155.8,10-18:2000
1729252800,156.65,155.8,10-18:2100
1729256400,105.58,105.58,10-18:2200
1729260000,105.37,105.37,10-18:2300
1729263600,105.11,105.11,10-19:0000
1729267200,100.85,100.85,10-19:0100
1729270800,92.95,92.95,10-19:0200
1729274400,92.56,92.56,10-19:0300
1729278000,85.47,85.47,10-19:0400
1729281600,85.64,85.64,10-19:0500
1729285200,92.7,92.7,10-19:0600
1729288800,93.02,93.02,10-19:0700
1729292400,93.02,93.02,10-19:0800
1729296000,101.26,101.26,10-19:0900
1729299600,0.0,0.0,10-19:1000
1729303200,205.01,205.01,10-19:1100
1729306800,112.03,112.03,10-19:1200
1729310400,110.89,110.89,10-19:1300
1729314000,101.75,101.75,10-19:1400
1729317600,101.35,101.35,10-19:1500
1729321200,101.36,101.36,10-19:1600
1729324800,101.36,101.36,10-19:1700
1729328400,101.99,101.99,10-19:1800
1729332000,139.29,139.29,10-19:1900
1729335600,139.29,139.29,10-19:2000
1729339200,102.23,102.23,10-19:2100
1729342800,99.11,99.11,10-19:2200
1729346400,93.02,93.02,10-19:2300
1729350000,93.02,93.02,10-20:0000
1729353600,92.73,92.73,10-20:0100
1729357200,92.73,92.73,10-20:0200
1729360800,92.07,92.07,10-20:0300
1729364400,77.76,77.76,10-20:0400
1729368000,79.4,79.4,10-20:0500
1729371600,92.21,92.21,10-20:0600
1729375200,92.73,92.73,10-20:0700
1729378800,92.66,92.66,10-20:0800
1729382400,92.73,92.73,10-20:0900
1729386000,92.73,92.73,10-20:1000
1729389600,92.73,92.73,10-20:1100
1729393200,92.52,92.52,10-20:1200
1729396800,-48.0,-48.0,10-20:1300
1729400400,92.66,92.66,10-20:1400
1729404000,101.22,101.22,10-20:1500
1729407600,101.34,101.34,10-20:1600
1729411200,109.09,109.09,10-20:1700
1729414800,108.58,108.58,10-20:1800
1729418400,109.15,109.15,10-20:1900
1729422000,109.15,109.15,10-20:2000
1729425600,101.7,101.7,10-20:2100
1729429200,101.75,101.75,10-20:2200
1729432800,100.72,100.72,10-20:2300
1729436400,100.72,100.72,10-21:0000
1729440000,94.05,94.05,10-21:0100
1729443600,85.16,85.16,10-21:0200
1729447200,83.75,83.75,10-21:0300
1729450800,85.16,85.16,10-21:0400
1729454400,85.16,85.16,10-21:0500
1729458000,89.61,89.61,10-21:0600
1729461600,105.58,105.58,10-21:0700
1729465200,105.7,105.7,10-21:0800
1729468800,139.32,139.32,10-21:0900
1729472400,155.05,155.0,10-21:1000
1729476000,155.1,155.0,10-21:1100
1729479600,155.2,155.0,10-21:1200
1729483200,155.11,154.76,10-21:1300
1729486800,154.88,154.76,10-21:1400
1729490400,155.16,154.76,10-21:1500
1729494000,155.02,154.76,10-21:1600
1729497600,155.27,155.0,10-21:1700
1729501200,155.55,155.0,10-21:1800
1729504800,155.94,155.3,10-21:1900
1729508400,156.43,155.32,10-21:2000
